sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
550;BME280;20066;48.764;9.176;2023-03-24T13:14:29;97313.91;;;17.92;49.61
550;BME280;20066;48.764;9.176;2023-03-24T13:17:03;97319.75;;;17.45;50.63
550;BME280;20066;48.764;9.176;2023-03-24T13:19:33;97324.16;;;17.60;49.93
550;BME280;20066;48.764;9.176;2023-03-24T13:22:04;97321.84;;;17.41;50.93
550;BME280;20066;48.764;9.176;2023-03-24T13:24:33;97324.50;;;16.51;52.46
550;BME280;20066;48.764;9.176;2023-03-24T13:27:06;97328.28;;;16.54;53.21
550;BME280;20066;48.764;9.176;2023-03-24T13:29:58;97320.94;;;16.94;51.58
550;BME280;20066;48.764;9.176;2023-03-24T13:32:31;97335.91;;;17.48;50.52
550;BME280;20066;48.764;9.176;2023-03-24T13:35:05;97354.91;;;16.68;51.99
550;BME280;20066;48.764;9.176;2023-03-24T13:37:39;97341.06;;;16.44;52.17
550;BME280;20066;48.764;9.176;2023-03-24T13:40:17;97343.00;;;16.22;52.37
550;BME280;20066;48.764;9.176;2023-03-24T13:42:52;97336.25;;;16.27;52.55
550;BME280;20066;48.764;9.176;2023-03-24T13:45:24;97348.19;;;16.29;52.55
550;BME280;20066;48.764;9.176;2023-03-24T13:48:03;97342.94;;;16.87;50.77
550;BME280;20066;48.764;9.176;2023-03-24T13:50:33;97346.56;;;17.15;50.61
550;BME280;20066;48.764;9.176;2023-03-24T13:53:05;97340.03;;;17.53;49.80
550;BME280;20066;48.764;9.176;2023-03-24T13:55:36;97347.59;;;16.87;50.92
550;BME280;20066;48.764;9.176;2023-03-24T13:58:13;97352.44;;;16.83;51.51
550;BME280;20066;48.764;9.176;2023-03-24T14:01:05;97348.63;;;16.80;51.73
550;BME280;20066;48.764;9.176;2023-03-24T14:03:33;97341.50;;;17.45;50.05
550;BME280;20066;48.764;9.176;2023-03-24T14:06:03;97334.66;;;18.07;48.25
550;BME280;20066;48.764;9.176;2023-03-24T14:08:44;97333.03;;;17.43;49.66
550;BME280;20066;48.764;9.176;2023-03-24T14:11:41;97330.94;;;17.47;49.81
550;BME280;20066;48.764;9.176;2023-03-24T14:14:20;97340.16;;;17.49;50.06
550;BME280;20066;48.764;9.176;2023-03-24T14:16:51;97339.44;;;17.67;49.41
550;BME280;20066;48.764;9.176;2023-03-24T14:19:24;97327.34;;;17.95;49.07
550;BME280;20066;48.764;9.176;2023-03-24T14:22:13;97333.09;;;17.88;49.67
550;BME280;20066;48.764;9.176;2023-03-24T14:24:44;97354.06;;;17.51;51.82
550;BME280;20066;48.764;9.176;2023-03-24T14:27:34;97355.47;;;17.16;62.05
550;BME280;20066;48.764;9.176;2023-03-24T14:30:14;97349.25;;;15.75;63.92
550;BME280;20066;48.764;9.176;2023-03-24T14:32:44;97336.16;;;15.96;66.82
550;BME280;20066;48.764;9.176;2023-03-24T14:35:20;97338.81;;;15.27;67.41
550;BME280;20066;48.764;9.176;2023-03-24T14:37:52;97352.22;;;15.43;67.98
550;BME280;20066;48.764;9.176;2023-03-24T14:40:25;97353.13;;;15.27;70.50
550;BME280;20066;48.764;9.176;2023-03-24T14:43:02;97359.41;;;15.12;68.86
550;BME280;20066;48.764;9.176;2023-03-24T14:45:59;97360.47;;;14.47;69.36
550;BME280;20066;48.764;9.176;2023-03-24T14:48:40;97363.16;;;14.35;71.58
550;BME280;20066;48.764;9.176;2023-03-24T14:51:32;97368.31;;;14.71;71.22
550;BME280;20066;48.764;9.176;2023-03-24T14:54:05;97364.63;;;14.52;70.67
550;BME280;20066;48.764;9.176;2023-03-24T14:56:36;97358.41;;;14.39;71.60
550;BME280;20066;48.764;9.176;2023-03-24T14:59:10;97360.94;;;14.01;73.15
550;BME280;20066;48.764;9.176;2023-03-24T15:01:48;97361.34;;;14.15;73.09
550;BME280;20066;48.764;9.176;2023-03-24T15:04:19;97372.41;;;13.60;76.42
550;BME280;20066;48.764;9.176;2023-03-24T15:06:47;97370.91;;;13.42;76.96
550;BME280;20066;48.764;9.176;2023-03-24T15:09:16;97372.03;;;14.35;72.47
550;BME280;20066;48.764;9.176;2023-03-24T15:11:45;97390.09;;;13.93;73.55
550;BME280;20066;48.764;9.176;2023-03-24T15:14:22;97389.78;;;14.36;72.39
550;BME280;20066;48.764;9.176;2023-03-24T15:16:56;97373.97;;;14.06;74.74
550;BME280;20066;48.764;9.176;2023-03-24T15:19:26;97373.63;;;14.33;72.97
550;BME280;20066;48.764;9.176;2023-03-24T15:21:58;97384.09;;;14.18;75.01
550;BME280;20066;48.764;9.176;2023-03-24T15:24:30;97390.81;;;14.55;75.30
550;BME280;20066;48.764;9.176;2023-03-24T15:27:17;97388.03;;;14.71;72.92
550;BME280;20066;48.764;9.176;2023-03-24T15:29:52;97389.88;;;14.74;73.16
550;BME280;20066;48.764;9.176;2023-03-24T15:32:23;97374.06;;;14.60;72.84
550;BME280;20066;48.764;9.176;2023-03-24T15:34:54;97358.22;;;13.56;77.61
550;BME280;20066;48.764;9.176;2023-03-24T15:37:24;97357.88;;;13.99;76.72
550;BME280;20066;48.764;9.176;2023-03-24T15:39:56;97353.81;;;13.29;79.22
550;BME280;20066;48.764;9.176;2023-03-24T15:42:42;97354.25;;;13.11;78.97
550;BME280;20066;48.764;9.176;2023-03-24T15:45:27;97353.47;;;12.75;80.15
550;BME280;20066;48.764;9.176;2023-03-24T15:48:04;97341.59;;;13.57;77.15
550;BME280;20066;48.764;9.176;2023-03-24T15:50:34;97350.09;;;13.07;76.94
550;BME280;20066;48.764;9.176;2023-03-24T15:53:06;97353.75;;;12.61;78.29
550;BME280;20066;48.764;9.176;2023-03-24T15:56:00;97353.91;;;13.09;75.67
550;BME280;20066;48.764;9.176;2023-03-24T15:58:30;97346.78;;;12.99;74.82
550;BME280;20066;48.764;9.176;2023-03-24T16:01:02;97338.72;;;13.16;73.74
550;BME280;20066;48.764;9.176;2023-03-24T16:03:34;97344.28;;;13.41;72.60
550;BME280;20066;48.764;9.176;2023-03-24T16:06:11;97332.06;;;13.20;72.54
550;BME280;20066;48.764;9.176;2023-03-24T16:08:41;97336.94;;;13.58;72.33
550;BME280;20066;48.764;9.176;2023-03-24T16:11:10;97343.31;;;13.96;70.68
550;BME280;20066;48.764;9.176;2023-03-24T16:13:40;97341.50;;;12.96;72.61
550;BME280;20066;48.764;9.176;2023-03-24T16:16:21;97336.53;;;13.59;71.70
550;BME280;20066;48.764;9.176;2023-03-24T16:18:50;97334.44;;;13.34;73.74
550;BME280;20066;48.764;9.176;2023-03-24T16:21:20;97335.41;;;13.73;71.53
550;BME280;20066;48.764;9.176;2023-03-24T16:23:49;97333.66;;;13.34;71.62
550;BME280;20066;48.764;9.176;2023-03-24T16:26:19;97332.47;;;13.19;72.20
550;BME280;20066;48.764;9.176;2023-03-24T16:28:48;97332.91;;;14.23;69.01
550;BME280;20066;48.764;9.176;2023-03-24T16:31:20;97328.00;;;14.35;69.34
550;BME280;20066;48.764;9.176;2023-03-24T16:33:52;97338.78;;;14.89;65.97
550;BME280;20066;48.764;9.176;2023-03-24T16:36:23;97340.44;;;14.03;69.31
550;BME280;20066;48.764;9.176;2023-03-24T16:38:53;97332.66;;;13.89;70.33
550;BME280;20066;48.764;9.176;2023-03-24T16:41:23;97328.47;;;13.72;70.69
550;BME280;20066;48.764;9.176;2023-03-24T16:43:58;97334.84;;;13.49;71.62
550;BME280;20066;48.764;9.176;2023-03-24T16:46:33;97350.34;;;13.77;70.84
550;BME280;20066;48.764;9.176;2023-03-24T16:49:06;97353.81;;;13.78;70.41
550;BME280;20066;48.764;9.176;2023-03-24T16:51:37;97353.63;;;13.85;68.78
550;BME280;20066;48.764;9.176;2023-03-24T16:54:13;97363.03;;;13.48;70.76
550;BME280;20066;48.764;9.176;2023-03-24T16:56:41;97357.78;;;14.47;67.20
550;BME280;20066;48.764;9.176;2023-03-24T16:59:16;97348.72;;;13.96;67.82
550;BME280;20066;48.764;9.176;2023-03-24T17:01:48;97349.69;;;13.41;70.55
550;BME280;20066;48.764;9.176;2023-03-24T17:04:22;97361.84;;;14.26;67.69
550;BME280;20066;48.764;9.176;2023-03-24T17:06:51;97362.09;;;14.16;67.74
550;BME280;20066;48.764;9.176;2023-03-24T17:09:20;97358.56;;;14.19;66.73
550;BME280;20066;48.764;9.176;2023-03-24T17:11:51;97342.81;;;13.69;67.78
550;BME280;20066;48.764;9.176;2023-03-24T17:14:20;97345.69;;;14.23;66.31
550;BME280;20066;48.764;9.176;2023-03-24T17:16:51;97350.03;;;14.75;64.21
550;BME280;20066;48.764;9.176;2023-03-24T17:19:21;97353.41;;;13.63;67.74
550;BME280;20066;48.764;9.176;2023-03-24T17:21:59;97350.78;;;14.21;66.13
550;BME280;20066;48.764;9.176;2023-03-24T17:24:28;97350.28;;;14.39;65.92
550;BME280;20066;48.764;9.176;2023-03-24T17:26:58;97340.91;;;14.56;63.70
550;BME280;20066;48.764;9.176;2023-03-24T17:29:26;97346.97;;;13.73;65.15
550;BME280;20066;48.764;9.176;2023-03-24T17:31:54;97355.13;;;13.86;64.97
550;BME280;20066;48.764;9.176;2023-03-24T17:34:25;97344.88;;;13.48;65.50
550;BME280;20066;48.764;9.176;2023-03-24T17:36:57;97351.19;;;13.90;65.04
550;BME280;20066;48.764;9.176;2023-03-24T17:39:34;97356.78;;;13.51;64.87
550;BME280;20066;48.764;9.176;2023-03-24T17:43:21;97352.38;;;13.73;64.83
550;BME280;20066;48.764;9.176;2023-03-24T17:45:45;97357.69;;;13.61;64.66
550;BME280;20066;48.764;9.176;2023-03-24T17:48:16;97362.56;;;13.01;66.31
550;BME280;20066;48.764;9.176;2023-03-24T17:50:45;97372.97;;;13.02;66.06
550;BME280;20066;48.764;9.176;2023-03-24T17:53:13;97385.91;;;13.27;64.79
550;BME280;20066;48.764;9.176;2023-03-24T17:55:42;97380.16;;;13.25;65.95
550;BME280;20066;48.764;9.176;2023-03-24T17:58:10;97392.69;;;12.99;66.24
550;BME280;20066;48.764;9.176;2023-03-24T18:00:38;97388.34;;;13.38;65.08
550;BME280;20066;48.764;9.176;2023-03-24T18:03:07;97390.13;;;13.44;64.49
550;BME280;20066;48.764;9.176;2023-03-24T18:05:35;97391.19;;;13.14;65.11
550;BME280;20066;48.764;9.176;2023-03-24T18:08:05;97398.41;;;13.70;63.96
550;BME280;20066;48.764;9.176;2023-03-24T18:10:33;97404.22;;;13.68;63.50
550;BME280;20066;48.764;9.176;2023-03-24T18:13:02;97404.06;;;13.27;64.06
550;BME280;20066;48.764;9.176;2023-03-24T18:15:30;97413.59;;;13.31;64.38
550;BME280;20066;48.764;9.176;2023-03-24T18:17:59;97413.94;;;13.33;63.58
550;BME280;20066;48.764;9.176;2023-03-24T18:20:27;97415.06;;;12.80;65.95
550;BME280;20066;48.764;9.176;2023-03-24T18:22:55;97409.19;;;12.65;66.00
550;BME280;20066;48.764;9.176;2023-03-24T18:25:25;97417.69;;;12.64;65.88
550;BME280;20066;48.764;9.176;2023-03-24T18:27:53;97414.56;;;12.85;65.34
550;BME280;20066;48.764;9.176;2023-03-24T18:30:21;97417.38;;;13.18;64.83
550;BME280;20066;48.764;9.176;2023-03-24T18:32:49;97418.81;;;12.66;65.28
550;BME280;20066;48.764;9.176;2023-03-24T18:35:17;97414.56;;;12.65;65.05
550;BME280;20066;48.764;9.176;2023-03-24T18:37:45;97424.53;;;12.68;65.47
550;BME280;20066;48.764;9.176;2023-03-24T18:40:13;97423.44;;;13.05;63.65
550;BME280;20066;48.764;9.176;2023-03-24T18:42:43;97435.41;;;13.04;63.12
550;BME280;20066;48.764;9.176;2023-03-24T18:45:11;97436.41;;;13.63;61.67
550;BME280;20066;48.764;9.176;2023-03-24T18:47:43;97444.88;;;12.93;63.04
550;BME280;20066;48.764;9.176;2023-03-24T18:50:12;97451.38;;;12.75;64.08
550;BME280;20066;48.764;9.176;2023-03-24T18:52:40;97448.66;;;13.15;62.54
550;BME280;20066;48.764;9.176;2023-03-24T18:55:09;97451.78;;;12.54;64.14
550;BME280;20066;48.764;9.176;2023-03-24T18:57:39;97449.22;;;13.06;62.25
550;BME280;20066;48.764;9.176;2023-03-24T19:00:09;97450.38;;;12.89;63.56
550;BME280;20066;48.764;9.176;2023-03-24T19:02:38;97456.56;;;13.06;63.00
550;BME280;20066;48.764;9.176;2023-03-24T19:05:07;97459.06;;;12.57;63.41
550;BME280;20066;48.764;9.176;2023-03-24T19:07:35;97453.59;;;12.81;63.01
550;BME280;20066;48.764;9.176;2023-03-24T19:10:03;97451.47;;;12.92;62.31
550;BME280;20066;48.764;9.176;2023-03-24T19:12:31;97458.69;;;12.75;62.82
550;BME280;20066;48.764;9.176;2023-03-24T19:14:59;97454.25;;;12.25;64.45
550;BME280;20066;48.764;9.176;2023-03-24T19:17:29;97456.94;;;12.88;62.36
550;BME280;20066;48.764;9.176;2023-03-24T19:20:00;97462.13;;;12.36;64.05
550;BME280;20066;48.764;9.176;2023-03-24T19:22:32;97463.78;;;12.73;62.38
550;BME280;20066;48.764;9.176;2023-03-24T19:25:00;97466.66;;;12.62;62.45
550;BME280;20066;48.764;9.176;2023-03-24T19:27:28;97470.00;;;13.09;61.11
550;BME280;20066;48.764;9.176;2023-03-24T19:29:56;97472.44;;;13.40;59.71
550;BME280;20066;48.764;9.176;2023-03-24T19:32:24;97477.13;;;12.80;61.85
550;BME280;20066;48.764;9.176;2023-03-24T19:34:53;97476.53;;;12.49;63.22
550;BME280;20066;48.764;9.176;2023-03-24T19:37:22;97490.34;;;12.94;61.32
550;BME280;20066;48.764;9.176;2023-03-24T19:39:50;97495.25;;;12.13;63.46
550;BME280;20066;48.764;9.176;2023-03-24T19:42:19;97496.97;;;12.04;63.45
550;BME280;20066;48.764;9.176;2023-03-24T19:44:48;97494.47;;;12.36;62.81
550;BME280;20066;48.764;9.176;2023-03-24T19:47:16;97501.00;;;12.38;62.59
550;BME280;20066;48.764;9.176;2023-03-24T19:49:44;97495.25;;;12.36;62.67
550;BME280;20066;48.764;9.176;2023-03-24T19:52:14;97495.81;;;12.28;62.99
550;BME280;20066;48.764;9.176;2023-03-24T19:54:42;97504.47;;;12.16;62.94
550;BME280;20066;48.764;9.176;2023-03-24T19:57:10;97494.81;;;12.61;61.33
550;BME280;20066;48.764;9.176;2023-03-24T19:59:38;97495.09;;;12.67;61.26
550;BME280;20066;48.764;9.176;2023-03-24T20:02:09;97496.22;;;12.26;62.05
550;BME280;20066;48.764;9.176;2023-03-24T20:04:41;97498.53;;;12.01;64.55
550;BME280;20066;48.764;9.176;2023-03-24T20:07:09;97502.53;;;12.16;64.17
550;BME280;20066;48.764;9.176;2023-03-24T20:09:38;97493.69;;;11.92;63.96
550;BME280;20066;48.764;9.176;2023-03-24T20:12:05;97490.94;;;11.96;63.92
550;BME280;20066;48.764;9.176;2023-03-24T20:14:33;97499.00;;;12.43;62.55
550;BME280;20066;48.764;9.176;2023-03-24T20:17:01;97504.84;;;12.61;62.22
550;BME280;20066;48.764;9.176;2023-03-24T20:19:29;97503.66;;;11.69;64.43
550;BME280;20066;48.764;9.176;2023-03-24T20:21:57;97498.94;;;11.76;64.43
550;BME280;20066;48.764;9.176;2023-03-24T20:24:24;97502.78;;;12.25;63.72
550;BME280;20066;48.764;9.176;2023-03-24T20:26:54;97506.88;;;12.10;62.93
550;BME280;20066;48.764;9.176;2023-03-24T20:29:22;97499.03;;;11.96;63.53
550;BME280;20066;48.764;9.176;2023-03-24T20:31:50;97499.78;;;11.70;63.70
550;BME280;20066;48.764;9.176;2023-03-24T20:34:18;97505.25;;;11.66;65.07
550;BME280;20066;48.764;9.176;2023-03-24T20:36:46;97505.25;;;11.63;65.20
550;BME280;20066;48.764;9.176;2023-03-24T20:39:14;97499.88;;;11.66;64.37
550;BME280;20066;48.764;9.176;2023-03-24T20:41:42;97502.69;;;11.82;64.20
550;BME280;20066;48.764;9.176;2023-03-24T20:44:11;97504.78;;;11.71;64.55
550;BME280;20066;48.764;9.176;2023-03-24T20:46:39;97494.81;;;11.68;64.79
550;BME280;20066;48.764;9.176;2023-03-24T20:49:08;97488.66;;;11.94;63.66
550;BME280;20066;48.764;9.176;2023-03-24T20:51:39;97501.59;;;12.03;63.62
550;BME280;20066;48.764;9.176;2023-03-24T20:54:07;97487.59;;;12.35;61.88
550;BME280;20066;48.764;9.176;2023-03-24T20:56:35;97495.91;;;12.21;62.20
550;BME280;20066;48.764;9.176;2023-03-24T20:59:03;97500.25;;;11.65;64.27
550;BME280;20066;48.764;9.176;2023-03-24T21:01:33;97499.03;;;11.96;63.45
550;BME280;20066;48.764;9.176;2023-03-24T21:04:03;97505.81;;;11.50;65.00
550;BME280;20066;48.764;9.176;2023-03-24T21:06:36;97494.16;;;11.87;63.86
550;BME280;20066;48.764;9.176;2023-03-24T21:09:05;97489.50;;;11.34;65.28
550;BME280;20066;48.764;9.176;2023-03-24T21:11:33;97492.53;;;11.36;65.02
550;BME280;20066;48.764;9.176;2023-03-24T21:14:01;97487.72;;;11.51;64.44
550;BME280;20066;48.764;9.176;2023-03-24T21:16:29;97491.72;;;11.39;65.31
550;BME280;20066;48.764;9.176;2023-03-24T21:19:00;97490.72;;;11.56;64.15
550;BME280;20066;48.764;9.176;2023-03-24T21:21:29;97498.25;;;11.42;63.83
550;BME280;20066;48.764;9.176;2023-03-24T21:23:58;97493.09;;;10.94;65.50
550;BME280;20066;48.764;9.176;2023-03-24T21:26:26;97491.38;;;11.07;64.60
550;BME280;20066;48.764;9.176;2023-03-24T21:28:53;97499.91;;;11.89;62.88
550;BME280;20066;48.764;9.176;2023-03-24T21:31:23;97502.97;;;11.65;62.20
550;BME280;20066;48.764;9.176;2023-03-24T21:33:55;97508.09;;;11.52;63.14
550;BME280;20066;48.764;9.176;2023-03-24T21:36:25;97512.63;;;11.28;64.52
550;BME280;20066;48.764;9.176;2023-03-24T21:38:55;97519.41;;;11.70;63.75
550;BME280;20066;48.764;9.176;2023-03-24T21:41:23;97510.44;;;11.80;61.99
550;BME280;20066;48.764;9.176;2023-03-24T21:43:51;97512.88;;;11.10;64.42
550;BME280;20066;48.764;9.176;2023-03-24T21:46:20;97513.00;;;11.30;64.44
550;BME280;20066;48.764;9.176;2023-03-24T21:48:54;97517.13;;;11.38;63.58
550;BME280;20066;48.764;9.176;2023-03-24T21:54:13;97503.94;;;11.17;64.18
550;BME280;20066;48.764;9.176;2023-03-24T21:56:41;97501.84;;;11.58;62.97
550;BME280;20066;48.764;9.176;2023-03-24T21:59:08;97501.34;;;11.10;64.32
550;BME280;20066;48.764;9.176;2023-03-24T22:01:37;97499.72;;;11.46;63.93
550;BME280;20066;48.764;9.176;2023-03-24T22:04:05;97499.00;;;11.73;62.99
550;BME280;20066;48.764;9.176;2023-03-24T22:06:34;97506.50;;;11.28;64.34
550;BME280;20066;48.764;9.176;2023-03-24T22:09:04;97506.25;;;11.45;64.21
550;BME280;20066;48.764;9.176;2023-03-24T22:11:35;97511.75;;;11.38;64.26
550;BME280;20066;48.764;9.176;2023-03-24T22:14:07;97498.50;;;11.20;64.36
550;BME280;20066;48.764;9.176;2023-03-24T22:16:35;97505.16;;;11.43;63.67
550;BME280;20066;48.764;9.176;2023-03-24T22:19:03;97512.38;;;11.49;62.85
550;BME280;20066;48.764;9.176;2023-03-24T22:21:31;97511.13;;;11.27;64.07
550;BME280;20066;48.764;9.176;2023-03-24T22:23:59;97512.72;;;11.21;64.58
550;BME280;20066;48.764;9.176;2023-03-24T22:26:27;97509.88;;;11.62;63.54
550;BME280;20066;48.764;9.176;2023-03-24T22:28:56;97519.34;;;11.43;63.49
550;BME280;20066;48.764;9.176;2023-03-24T22:31:25;97519.69;;;11.79;62.55
550;BME280;20066;48.764;9.176;2023-03-24T22:33:52;97531.03;;;11.03;64.23
550;BME280;20066;48.764;9.176;2023-03-24T22:36:21;97534.91;;;11.32;63.76
550;BME280;20066;48.764;9.176;2023-03-24T22:38:49;97540.41;;;11.21;64.56
550;BME280;20066;48.764;9.176;2023-03-24T22:41:17;97540.47;;;11.18;64.53
550;BME280;20066;48.764;9.176;2023-03-24T22:43:44;97544.03;;;11.42;64.14
550;BME280;20066;48.764;9.176;2023-03-24T22:46:13;97550.69;;;11.30;64.10
550;BME280;20066;48.764;9.176;2023-03-24T22:48:41;97566.44;;;11.62;63.43
550;BME280;20066;48.764;9.176;2023-03-24T22:51:09;97568.00;;;11.90;62.81
550;BME280;20066;48.764;9.176;2023-03-24T22:53:42;97573.28;;;11.40;64.92
550;BME280;20066;48.764;9.176;2023-03-24T22:56:10;97572.22;;;11.30;66.92
550;BME280;20066;48.764;9.176;2023-03-24T22:58:38;97579.72;;;11.15;67.87
550;BME280;20066;48.764;9.176;2023-03-24T23:01:07;97564.84;;;10.66;69.72
550;BME280;20066;48.764;9.176;2023-03-24T23:03:37;97551.25;;;11.14;69.26
550;BME280;20066;48.764;9.176;2023-03-24T23:06:05;97543.16;;;11.18;69.80
550;BME280;20066;48.764;9.176;2023-03-24T23:08:34;97544.41;;;11.10;69.97
550;BME280;20066;48.764;9.176;2023-03-24T23:11:05;97561.34;;;11.71;68.98
550;BME280;20066;48.764;9.176;2023-03-24T23:13:33;97578.06;;;11.89;66.87
550;BME280;20066;48.764;9.176;2023-03-24T23:16:01;97585.19;;;11.42;68.39
550;BME280;20066;48.764;9.176;2023-03-24T23:18:30;97597.72;;;11.86;68.34
550;BME280;20066;48.764;9.176;2023-03-24T23:21:04;97597.72;;;12.60;65.86
550;BME280;20066;48.764;9.176;2023-03-24T23:23:33;97595.56;;;12.28;67.32
550;BME280;20066;48.764;9.176;2023-03-24T23:26:01;97599.63;;;12.63;66.02
550;BME280;20066;48.764;9.176;2023-03-24T23:28:30;97608.25;;;12.04;66.62
550;BME280;20066;48.764;9.176;2023-03-24T23:30:57;97609.09;;;12.24;67.58
550;BME280;20066;48.764;9.176;2023-03-24T23:33:25;97599.66;;;12.83;65.58
550;BME280;20066;48.764;9.176;2023-03-24T23:35:55;97597.91;;;12.26;68.05
550;BME280;20066;48.764;9.176;2023-03-24T23:38:25;97599.56;;;11.59;70.72
550;BME280;20066;48.764;9.176;2023-03-24T23:40:53;97608.59;;;11.79;69.20
550;BME280;20066;48.764;9.176;2023-03-24T23:43:21;97600.47;;;11.49;71.15
550;BME280;20066;48.764;9.176;2023-03-24T23:45:53;97595.66;;;11.33;71.11
550;BME280;20066;48.764;9.176;2023-03-24T23:48:20;97597.88;;;10.67;73.86
550;BME280;20066;48.764;9.176;2023-03-24T23:50:54;97606.94;;;10.83;73.92
550;BME280;20066;48.764;9.176;2023-03-24T23:53:21;97613.72;;;10.58;74.27
550;BME280;20066;48.764;9.176;2023-03-24T23:55:52;97629.97;;;10.88;73.98
550;BME280;20066;48.764;9.176;2023-03-24T23:58:22;97629.38;;;11.45;72.92
